ID,name,birth,phone,locality
pat0E6HOC,Angela Mccray,16/05/1985,8889012,Southwest 
patEDEJQV,Robert Motyka,17/09/1951,8393871,West
pat9XQF5U,Gregory Brent,20/05/1987,9714029,Northwest
patWBJIO1,Jordon Dunbar,11/12/1931,9736678,East
pat3NGXTB,Dierdre Langston,18/06/1976,8491924,Northwest
patNBOE7H,Mary Goddard,19/07/1967,9791148,Northwest
patXO1PB1,William Pool,11/07/1925,9716453,South
patMC5AXK,Roger Rodriquez,07/05/1970,8869268,South
patAQ19XI,Michael Escobar,04/02/1909,8584592,West
patTB67QA,Thomas Sickles,21/03/1932,9283220,North
patQXD5NU,Monica Wolfe,19/07/1982,8339253,North
pat89EGJR,Sergio Kurtz,05/03/1901,8633106,Southeast
pat4AKKP8,Renae Lai,26/01/2003,9071488,South
pat004Y94,Walter Fortenberry,24/01/1904,9756192,East
pat304N3T,Lois Dickerson,12/04/1961,9003344,South
patXSMR21,Molly Hammonds,01/07/1952,8519861,West
patTBJ1Z3,Linda Kaplan,28/04/1963,9447045,Southeast
patYGMC4M,Sandra Joyce,05/06/1980,8583768,Southwest 
patADJWA5,Jared Young,03/03/1984,8838105,Southeast
patI7017F,Meghan Mahoney,12/01/1960,8889556,South
patN7V2UJ,Mabel Hickey,10/10/1942,8597154,Southwest 
pat0GHM03,Shirley Roberts,27/03/1915,9602052,South
patLHE5X3,David Durr,02/12/1909,9383062,South
patOB7H61,Shelia Hale,09/04/1975,8492983,North
patIRLXTL,Sarah Averett,17/03/1937,8168841,East
pat93QSH3,Josh Duron,10/06/1978,8963675,Southwest 
patLT7P0I,Nellie Pirman,27/09/1988,9055188,East
patSAK06C,Catherine Holtsclaw,28/08/1979,9082066,Northeast
patGCQSS7,Karen Edwards,17/11/1969,8845637,North
patMFC2IM,Helen Parker,07/11/1900,8032257,South
patKDE5E4,John Loque,16/10/1985,8782350,North
patLLF0ZO,Edward Wilson,14/10/1989,8074495,Southeast
patXRD1ZL,Gaynell Morrow,18/04/1972,8105396,Northeast
patE5FNY6,Antonio Alger,02/10/1953,8536388,West
patAG1GVY,Kim Carmon,16/06/1967,9600699,Southeast
patCK3CKU,Sara Barnes,24/07/1911,8834748,West
patHTZLLM,David Ziegler,05/07/2001,8913854,West
patMFQI9T,Christy Senethavilouk,10/02/1921,9247874,Northwest
patFUPXXI,Shelly Simpson,17/11/1967,9047856,West
patAFIGU9,Steven Davis,14/11/1917,8165601,North
patR2V6BD,Amber Chung,02/05/2001,8058254,South
patI5737A,Colleen Neeley,20/08/1968,8347734,South
patU4PN90,Angela Moore,02/03/1959,8552551,Southwest 
patM2J3XQ,Margaret Langholz,14/01/1900,9391673,West
pat1TXOJD,Rosie Pamperin,26/06/1926,8150441,West
patCAFZTJ,Marian Setzer,24/08/2000,8411112,Southwest 
pat5K4VKU,Billy Becker,01/02/1935,8524733,Northwest
pat1Z4DFJ,Thomas Magruder,25/09/1973,9688819,West
pat0TELL6,Anthony May,14/04/1918,8287390,North
patZQ9UPZ,Victor Marrara,12/08/1950,9717964,Northeast
patQEG7WA,Deloris Weaver,25/11/1961,9975715,Northeast
patN9YCM8,Linda Enciso,10/06/1978,9836290,West
patKO53DW,Alex Eckhardt,13/09/1979,8522143,Southwest 
pat5VGW0T,William Dufour,08/02/1956,9385070,Southwest 
patVNIKAS,William Clemons,24/11/1948,8975548,Southeast
pat8P4EE1,Gladys Arnold,10/04/1947,8468807,Northeast
patHUUNTE,Andrea Bailey,02/08/2002,9006603,Northeast
patUKAOOR,Donald Bowes,13/09/1950,8045735,Southwest 
patJ1A6UX,Irene Nava,24/04/1979,9042618,West
patARB5Z5,Lawrence Gleason,14/02/1921,9496108,North
pat0IQP18,Tatyana Foy,28/09/1920,9944274,Northwest
pat5COVP1,Russel Bergstrom,10/02/1906,8394855,North
patVTC4CO,Darrell Totaro,19/07/1900,9616020,Northeast
pat3NW8PT,Jesse Snell,17/10/1945,9090610,Northeast
pat3E8H1Z,Kathy Lochen,01/12/1980,8140534,East
patTW3BEA,Ryan Barber,13/06/2001,8656790,Northeast
patPV51OA,Yvette Gillette,01/06/1993,9322050,North
patE2JB0Y,Guillermo Schmuff,09/06/1999,8494227,Southeast
patGAXW1H,Ronald Johnston,11/03/1946,8691629,Northeast
patQG22I7,Sergio Hernandez,07/01/1934,9637375,Northeast
patPE85OL,Kenneth Amos,27/12/1978,9051491,South
patNT695L,Scott Wood,20/01/1914,8719715,North
pat1X9QEA,Gary Mcdermott,25/01/1910,9424127,East
patS6XFV5,Tom Oliver,22/04/1966,8254029,South
patAAZYOR,Margie Hendershot,01/04/1948,9522121,East
patIRTT7Z,Miriam Thomsen,27/08/1981,8160072,Northwest
pat7OLP4W,Flora Dees,18/06/1913,9842632,Northeast
patYAS89T,Carolyn Gebhardt,09/01/1907,8818247,Southwest 
patEVOZIG,Deborah Thrift,23/01/1992,9657321,South
patJ200CD,Katherine Cook,12/10/1986,8110653,Northwest
patBA3G5W,Joe Morris,12/02/1934,8474999,Northeast
patUEZHYS,Theresa Scott,12/06/1968,9236402,North
patTRMPQE,Herbert Zimmer,20/06/1922,9714390,Northeast
patI6BJ7M,Melissa Arriaga,27/02/1991,8528729,Northeast
patU6FJXN,Norris Wilkerson,28/10/2001,9933718,Northwest
patJ2O4K1,Todd Cohen,03/11/1924,8187189,Southeast
patUA7OBP,Karina Lodge,06/08/1986,8656234,East
patOBV1ES,Merrie West,24/09/1901,9662172,Northeast
patSJ545V,Jasmin Jones,07/10/1905,8705002,Northwest
patE20XG2,Martha Hoke,17/11/1902,8118556,Southwest 
patF343VU,Janet Phillips,27/03/1930,9688521,West
pat1QJ1CC,Joseph Moynihan,13/06/1967,8528360,Southwest 
pat5N11LB,Tonya Mixon,24/07/1939,9996062,Northwest
patMPD6PS,Susan Salazar,14/07/1939,8520061,West
pat1T4ADL,Angel Bruno,26/07/1969,9014345,East
patVCX8P4,Edna Smith,20/10/1909,9754893,Northwest
patQRTRK8,Shirley Rizzo,16/09/1982,8611476,Southeast
patUTP62W,Velma Carignan,05/06/1964,8804878,Northeast
pat2UREQF,Raquel Hurley,11/06/1965,8378341,North
patQP7L3S,Jacqueline Diaz,16/03/1960,9799908,West
patPOLB87,Victor Morgan,13/08/1970,8153798,Southeast
patO6SLT6,Jose Gronewald,23/01/1999,8429655,Southeast
patYBM3N3,Robert Garbe,11/02/1956,8564021,Southeast
pat3Q2VSG,Racheal Griffeth,24/06/1975,9777032,Northwest
pat25MB51,Charles Bardin,18/03/1977,8061810,Northwest
pat903A4D,Tanya Renteria,12/10/1905,9990061,Southwest 
patLG2CVG,Pamela Hilser,25/02/1933,8397711,Northeast
patR91MAJ,Holly Coleman,13/06/1902,8730654,West
patCZQTG8,Mabel Turner,09/05/1929,8261216,South
patTJ301C,Peggy Raymond,24/05/1983,8100995,Southwest 
patEE9BEH,Gene Richert,17/05/1934,9009122,South
patAL6OE6,Margaret Ross,07/11/1977,9659665,Southeast
pat2ZWA07,Norma Garza,25/04/1967,8006814,West
patUXFKFY,Dorothy Shulman,02/08/1905,9947999,Northeast
patXNMELU,Denise Lesperance,05/05/1997,8897946,Northwest
patFAB0QN,Gil Prater,09/12/1950,9069527,Southeast
pat0AGOVM,Virginia Segura,06/10/1998,8909753,Northeast
patKFF9KE,Shelia Sharp,24/08/1920,8988061,North
patU2HCEB,Sue Raymond,21/08/1994,9319189,South
pat8O0MC9,Thelma Haugh,13/05/1985,8914133,West
patB9JHPW,Michael Hanna,21/05/1926,8232129,Northeast
patT3EANU,Thomas Smith,09/08/1904,9519435,Southwest 
patYO4OM2,Spencer Seaton,16/02/1943,8924241,Southwest 
pat7FMSOV,Leticia Jenkins,17/05/1945,9779873,Northeast
pat5WMJKO,John Stepler,13/11/1956,9929659,North
patMQFB0N,Donald Croteau,10/02/1958,8967334,Southeast
pat4S8RQC,Jennifer Henry,17/05/1910,8510219,Northwest
patNQ8NCY,Anthony Price,13/10/1928,8973920,Northwest
patCCPJ4T,Brandon Oberst,24/08/1951,9164684,Southeast
patU1GHBK,Laura White,25/04/1932,8201109,North
patXSXERB,Denver Kulas,14/03/1967,8626127,West
pat1VQ7MJ,Carole Carrano,24/03/1922,8235402,Northwest
patAMTWYX,Dolores Walker,15/05/1926,8497712,East
patSU33GE,Melissa Edwards,17/02/1983,9416841,Southeast
pat54E9P3,Elaine Jones,17/02/1986,9922018,East
pat5W8RRP,Glen Caul,16/02/1956,8332724,Southwest 
patQPP6UK,Mike Dobbins,03/07/1926,8616029,Southwest 
patZJLJ2B,Ronnie Sullivan,12/05/1921,9001275,Southwest 
patPEUUIE,Cynthia Madrid,15/02/2002,8996896,North
pat3X0W0U,Patty Palasik,08/07/1963,9668940,North
patIFATYW,Peter Payne,27/11/1921,8951315,Northwest
pat4T0DWO,Erin Skeels,24/06/1923,8835260,Northwest
patDFI2V1,Christopher Martinez,24/08/1925,8199444,Southeast
pat4QO0Z1,Ismael Batts,26/10/1926,9044416,West
pat0U2E2L,Carol Romanowski,19/09/1930,9945148,Southeast
patU60UXY,Laura Frame,20/04/1918,8107097,East
patUSGCKT,Verna Mendenhall,18/09/1950,9030125,South
pat0HUKQA,Marty Levine,03/05/1966,9367378,East
patS5WVE6,Julio Engleman,22/12/1958,9860826,Southeast
patBQ4P87,Robert Melby,09/04/1991,8428670,North
patFRPJAB,George Wiedemann,05/01/1975,8323909,Northwest
patKLNVWZ,Debbie Diaz,26/08/1911,9638027,North
patYLB2CR,Chanel Sandow,05/04/1954,8554428,Northeast
patM28T0L,Reginald Vu,25/08/1924,8804094,Southwest 
patK4G2QT,Brett Eckhard,26/08/1976,8635882,Southwest 
patI0MWKZ,Penny Bolk,08/03/1923,8066414,West
pat2ET3HW,Karen Lee,22/08/1978,8968032,Northeast
patFD2VHQ,Robin Hall,11/09/1952,9560259,Southwest 
patMTGG7V,Margaret Rumsey,10/07/1940,8188839,North
patCVN73Q,Thomas Monaghan,25/02/1982,9480319,Southwest 
patDC2VOX,Richard Ward,13/06/1979,9549312,West
patTSR3OD,Katherine Gross,07/11/1948,8187596,East
patPX1WVN,Gilbert Mcdonald,19/01/1993,9885269,North
patHW8XS5,Adele Kunst,14/06/1919,8930236,North
pat2KDR9T,Kenneth Thompson,16/02/1943,9440409,North
patQE0RLP,Moises Olinger,04/01/1934,8000267,Southeast
pat95PUNV,Toby Henriques,12/04/1948,8802105,Northwest
pat9GHI3Z,Timothy Baker,09/02/1957,9929544,Northeast
pat4V6W7G,Christian Rodriquez,18/07/1904,9253060,Northeast
pat54U6KE,Steven Turner,13/03/1945,8331441,East
patBZMEF9,Brian Stinchcomb,16/01/1978,8216391,South
patNP4T7R,Stefanie Hoffman,28/06/1995,9759544,West
patPTP2C4,Dawn Watts,07/03/1989,9265183,North
patDVT14B,Jason Berry,06/09/1953,8631934,South
pat9PW7Z8,Kevin Weng,16/12/1987,9502789,Southeast
patKXS1CH,Ron Bitner,16/12/1946,8353355,North
patKYVP1G,Peter Prince,14/08/1913,8510874,West
pat78N314,Linda Kline,16/05/1939,9814926,Southeast
patP5X47G,Ruth Garber,23/06/1951,8168110,South
pat9YRGK8,Joan Lara,14/02/1945,8989720,North
patERHZY4,Bobby Wright,15/01/1996,8245948,East
patGOGY7N,Gail Rosa,21/07/1909,9979657,Northwest
pat04WFJE,Crystal Rahaman,06/09/1920,8103010,South
pat03PFGC,Donna Fitts,08/04/1979,8737081,Southeast
patKW41CM,Michael Schaible,21/07/2001,9494572,Southeast
pat000YZM,Vanessa Tufts,05/01/1960,9265540,North
patZP7CPR,Joel Garcia,04/04/1939,8923069,West
patJZU44L,Terrence Hamilton,14/01/1919,8672714,South
patSLF4GT,Ronald Johnson,18/09/1919,8738513,Northeast
patUC4XPF,Mavis Huff,20/07/1938,8038943,East
patKYOFRS,Karen Adams,16/01/1957,9793134,Northeast
patBQJ3UL,Jack Griffin,19/04/1910,8925640,North
patE75VG3,Jeanne Fuller,07/03/1977,9569059,Northeast
pat4SW4ZP,Denise Shuck,04/04/1942,8410367,East
pat5R2VPW,Sharon Davis,13/01/2000,9987649,East
patB8O5CI,Daniel Sawyer,08/08/1938,9367502,South
pat1T2Z46,Roger Brunelle,27/04/1930,9522220,Southwest 
pat236BYV,Gary Hadiaris,24/07/1950,9170032,North
patQNDN6V,Carol Loque,11/10/1960,8760546,Southwest 
patTDCKCK,Peter Vasta,17/06/1905,8706520,South
patQ7Q5UW,Alaina Schepis,19/08/1943,8575031,North
patLCSF9A,Michael Scott,25/12/1945,8539811,West
patEEFPU0,Eric Londo,28/06/1952,9793963,West
patQ61UNW,Corrina Sumlin,27/11/1967,9679895,West
patXDGMGD,James Bonilla,28/01/1932,9897753,Southeast
patJ9FE91,James White,01/10/1936,8387362,Northwest
patAMUX5O,Jaqueline Cardenas,17/07/1952,9001433,Southeast
pat92VBG0,Virginia Berkley,04/12/1959,8991688,South
patD1VP8I,Kina Sevier,08/03/1946,9518183,East
patL5UP9L,Wendy Vargas,25/08/1990,8244844,East
patBR8GMZ,Angela Pearson,18/07/1955,9908585,Northwest
pat4DOQH5,Barbara Jackson,22/08/1993,9646104,West
pat0OP36B,Joseph Weston,22/05/1927,8811179,Southeast
pat6NT5LM,Willie Whitehead,04/10/1926,9911443,Northeast
patAZL0FK,Michael Coffey,25/02/1945,8538180,East
patEQL7YQ,Edythe Mobley,06/10/2001,9026474,Southeast
pat6CL2S7,Edwin Gerard,20/12/1917,8669520,Northeast
patBUX7DD,Robert Terrell,14/06/1991,8118284,West
pat4HO44F,Jeff Mack,25/12/1936,9005738,South
patNNF3LE,Melanie Barnes,12/07/1939,9296414,Southeast
patLBDUSP,Annie Atkins,09/03/1964,9432404,West
pat13RWOY,Lisa Teegarden,18/07/1920,9573095,Southeast
patFEF9H8,Cynthia Wenger,18/06/1944,9971150,Northwest
patH1EA76,Lee Neglia,01/03/1911,8079890,Southwest 
pat6RZTUI,Michelle Lykins,22/08/1942,9790601,Northeast
patE8JOGT,Thomas Dancy,20/03/1991,8528003,Northwest
patW5VBHK,William Garr,22/07/1971,9690736,Northeast
patU1IGLR,Victor Rowland,05/08/1927,9257968,East
pat0K9UJT,Scott Box,17/01/1909,8321038,Southeast
pat8QIJED,Oscar Hinojosa,02/02/1906,9062849,North
pat9UY1CZ,Michael Summers,06/04/1904,9945696,Southwest 
pat8GNE18,Clifton Bankston,01/06/2003,9870418,East
patBQSG6T,Henry Carlson,08/05/1959,8751323,West
patKKWKUG,Robert Jones,01/03/1979,8734097,Northeast
patCRQUT9,Maria Goodwin,12/02/1960,9298489,Southwest 
pat5I6V8U,Dell Wauch,02/09/1900,9291486,Southwest 
patL3U055,John Wilson,24/11/1992,9674336,Northwest
pat9T3ESD,Roy Bailey,24/07/1993,9146939,East
patJOQAHB,Frances Moreno,26/03/1951,8012485,West
patM65I88,Curtis Rinck,18/01/1941,8004266,Northeast
patZ7V9OY,Steve Fajardo,08/08/1926,9910396,North
patTX67LY,Matthew Hatch,23/08/1957,9298924,North
patU80GQW,David Lorenz,01/01/1923,8115616,Northeast
patHTNTL8,Cindy Ell,02/12/1986,8454017,South
patKK4RY3,Gilberto Hyldahl,26/06/1910,8851668,Northeast
patX4SSGJ,Herbert Carlin,20/10/1945,9488608,Southeast
patUVASPP,Carroll Tolbert,12/02/1955,9962203,South
patYLB9JM,Judith Dupuis,22/11/1934,9921729,Northwest
patGDMCFM,Michael Leanen,17/08/1954,9783115,North
patUDPHE8,Shirley Desrochers,14/09/1981,8663464,Southwest 
patS9WBHB,Andrea Huszar,13/10/1985,9462007,Northeast
pat1CONPV,Richard Reedy,06/05/1910,8703641,Northeast
pat0AY157,Nancy Benson,22/06/1908,8425852,Northeast
pat48ZZW3,Walter Ratliff,18/12/1992,9943693,West
patIG0PCY,Thomas Hitchcock,10/07/1961,9846187,West
pat0SH69D,Marsha Burkhard,23/09/1955,8380990,East
patZY5VB1,Gary Cruz,21/04/1940,8846926,South
patNSMGYE,Charles Hughes,20/04/1950,8321984,East
pat23K0FM,Pedro Warman,05/08/1968,8234361,West
patPG6ZTX,William Poitras,01/03/1917,9870174,West
patTZHTF4,Michaela Pederson,26/09/1916,9385916,North
patZ1D4EX,Margaret Parnell,18/01/1923,8954540,South
pat7GSY2D,Ronald Petty,18/02/1921,9034197,Southwest 
patZXR40N,Charles Sanchez,27/02/1981,8825901,South
patJSE7EA,Kyle Foster,02/02/1935,9142679,South
patYHS93A,Rose Ingrum,07/12/1964,8512359,Northeast
pat9GE992,Steven Gaillard,15/10/1992,9662862,Southeast
pat3A2N46,Brandon Brisbin,13/12/1963,8169256,South
pat1N82OP,Peter Yeakel,21/06/1991,9831017,Northeast
pat9NFHWH,David Roberts,28/01/1921,9415873,Southeast
patY7Z5MG,Jeremy Thibault,12/11/1990,8193952,Southeast
pat4NIBVS,Bonnie Friedrich,07/02/1946,8675328,North
patBLRJWO,Renee Cain,10/03/1947,8615721,South
patU9FXUV,Tanya Nesbit,26/06/1952,9646552,Northwest
patTJ2T1N,Lorraine Mcneal,24/04/1937,9483981,Southeast
patVQHZWY,Gerald Morace,28/12/1966,9026281,Southeast
patP7L5M6,Thomas Sanders,25/11/1917,8361807,Southeast
patBJ94RO,Annie Bingham,20/08/1950,9576343,West
pat3YVD25,Terry Nielsen,07/08/1943,9533357,North
patP6VNY4,Ashley Nordman,28/12/1902,8448925,West
patG2OJ7X,Tyrone Hawkins,03/02/1997,8641449,Southeast
patNB0GL8,Roberta Trask,10/02/1942,9341048,Northeast
patG0YC2E,Maria Coley,14/07/1902,8173282,East
pat7N6LSU,Joe Nittler,01/09/1982,8795687,East
patUPUXDR,James George,17/05/1913,9663367,Northeast
patLA08G7,William Bey,24/04/1933,9463424,North
patBUEPJD,Jesus Young,20/09/2003,8181933,Southwest 
patP5FLJP,Cynthia Aden,27/09/1975,9126440,South
patFA0Y4D,Sheila Bethune,03/06/1985,8468737,Northwest
pat0AF7NR,Wanda Albright,26/01/1981,9022128,Northwest
patECS019,Thomas Hooper,02/06/1993,9910361,South
patJ6NJMW,Malissa Clinton,28/04/1997,8652109,South
patW7T1CM,Terry Petrovich,06/03/1987,9162578,Southeast
patGN8XKW,James Murrietta,26/02/1985,8436222,Southeast
patO4ND1S,Christy Sansom,15/07/1948,9587075,Southwest 
patWQ5DDS,Marcia White,06/02/2003,8609649,North
patG8LM93,Paul Beato,15/01/1960,8695570,East
pat7F1VPS,Patricia Hicks,25/03/1915,9861959,South
patW26A1E,Heather Delaurentis,04/11/1917,8906152,North
patWJZE75,Marilyn Walls,07/09/1995,8704246,Northeast
patIN8TEJ,Margaret Bennett,08/01/1984,8993306,North
patX8J8N4,Ida Newman,01/05/1950,9752038,Northeast
pat7UW7IJ,Doris Burkholder,09/05/1956,8884844,Southeast
patMHSFB5,Steven Phillips,08/02/1956,8787492,West
patAR8J53,Jim Dixon,22/06/1963,9217096,West
patUGT5TE,Karen Butler,28/01/1976,8354505,North
patBMBGUN,Bruce Smith,13/10/1916,8543750,Southwest 
patFP6F38,Elizabeth Kaufman,06/01/1969,8164675,Northeast
patPB4CDM,James Wilson,01/06/1944,9663506,West
patAJ936A,Woodrow Tatsch,16/12/1978,9309158,East
patH4LFK7,Joann Giunta,06/11/1944,8008893,Southwest 
pat72H0KF,Ellen Hester,28/11/1994,8682417,Northwest
patT8ZVK0,Robert Zamora,02/09/1977,9891968,Southeast
patZBXBYM,Mary Horton,19/02/1937,9362347,Northeast
pat8KDV8L,John Baum,06/09/1948,9529196,Northwest
patIH3X39,Otilia Carrion,28/08/1908,9572945,Southeast
patE0VTCC,Stacie Thomas,10/12/1910,8708218,Northeast
patUXKMOD,Angela Gratz,20/02/1950,9370728,East
patE2M1M0,Mary Singleton,24/06/1938,9501706,West
patLBIGNM,Edna Flynn,07/02/2001,9624755,West
patNKPQCT,Adam Cerda,01/10/1933,9030949,Northwest
patRH1WCM,Karl Nguyen,21/05/1952,9147505,Northwest
patUS8RAC,Raymond Wilson,15/02/1901,9653201,Southwest 
pat92U3LO,Irmgard Alvarez,14/07/1944,9565658,North
pat2VBRR9,Philip Hill,11/11/1945,8376592,Northeast
patLBOQHS,Betty Crouse,06/09/1927,8434065,South
patASF15Q,Joshua King,12/11/1998,9147986,Northeast
patL8A950,Melvin Ledezma,18/12/1930,9824756,West
pat5D6EV3,Rebecca Padilla,25/09/1971,8373448,Northwest
patLCLXIH,Chris Tyler,11/01/1954,9290377,East
patW4CPOZ,Mary Cann,14/08/1970,9490838,West
pat56GUH9,Mamie Calloway,01/04/1971,8113686,Northwest
patO7QKL0,Steve Lemaster,13/09/2001,9520560,Southeast
patR6JO6G,Michael Bowdry,16/10/1907,9236614,East
patRI0Q2Y,Rhonda Uber,03/03/1960,8126915,Northeast
patU2HNHG,Joanne Morris,15/09/1909,9819552,Northwest
patUFKDL6,Brittany Whorley,28/06/1912,9166825,Southwest 
patT7SP5M,Cynthia Fowlkes,23/12/1985,8955091,Northeast
patNHGF9R,Marjorie Hunter,07/01/1939,8279718,South
patP3MDS1,Reyna Scott,17/05/2003,8963408,North
patOVDGSN,Helen Pinc,07/10/1967,9641685,East
patAW7JCK,Julienne Wilson,11/10/1914,9265682,South
patTBGKPB,Gabrielle Bell,06/06/1937,9259163,Southeast
patKTI8P8,Daniel Castellanos,03/11/1929,8529646,West
patM4U30X,Suzanne Lane,24/04/1983,8177512,Northwest
patIWPZO1,Robert Brookens,09/11/1900,9195871,Northwest
pat0TZ2AE,Paul Lauer,28/10/1969,9865245,Northwest
pat4212RP,Annie Waguespack,26/05/1992,9329658,Southeast
patHTKYRY,Michael Micks,11/01/1906,8311840,East
pat9GIL4W,Raymond Valadez,17/02/1936,8593478,East
patNTLA5J,Kay Kook,22/08/1967,9798567,Northwest
patJ9GKYI,Francisca Alexander,11/06/1925,9626314,South
patJLP3JG,Darnell Ruddell,28/12/1995,9965199,North
pat5R7TR1,Jacqueline Callahan,06/11/1921,9655207,Southeast
pat3LF2TE,William Felch,05/09/1962,8191283,West
patKV25ST,Dick Monjaras,25/02/2000,8280066,North
patGSXX6I,Melanie Martin,22/03/1995,8769969,North
pat18OLF7,Laura Wright,28/10/1916,8884597,Northeast
patXLLAUQ,William Applin,21/02/1923,9163542,East
patBRT7UZ,Helen Haller,28/01/1990,9695293,West
patR9GEHD,Charles Leach,04/02/1935,8770255,Southwest 
patN338ZL,Vernice Yazzie,26/11/1992,8464258,East
patKD8ZN1,Jimmy Moore,27/12/1902,9514127,North
pat1Y41Q6,Phillip Stone,21/07/1996,9617660,Southwest 
patTNN7LQ,Sara Marshall,26/03/1938,9763494,North
pat1A58LF,David Wies,17/03/1937,8879291,West
patLVFOAW,Mike Ripley,27/03/1972,9898916,Northeast
pat0K7MD9,Lorraine Vincent,17/05/1934,8501803,East
patHGD7DA,Victor Corcoran,11/05/1912,8942364,South
patD7LAR1,Arthur Fortuna,10/04/1983,8790047,North
patHBJ5JN,Georgia Yockey,18/07/1956,8322277,Northeast
pat4GBWPL,Ernest Peachey,03/11/1955,8650748,South
pat9INC4P,Galen Reper,05/10/1902,9869119,Northwest
pat1RLXZG,Regina Beal,08/06/1922,9672721,Southwest 
pat9SFE0R,Timothy Maldonado,01/07/1966,9648558,Northwest
patSKVJF8,Donna Woodson,23/05/1996,8172171,Southeast
patUH6AZV,Gail King,24/06/1927,8271213,East
pat7CUWX5,William Saenz,16/01/1933,9055727,East
patUD92E9,Flora Nattiah,19/10/2002,8442496,Southwest 
pat191R4P,Eddie Diaz,27/06/1951,9595394,East
patAONE9Y,Hazel Brinson,11/09/1992,8229972,North
pat2VGA2M,Jason Barnard,16/10/1966,8966436,North
patX99X4O,Danny Linnell,02/12/1962,8925209,Southeast
patYKJDVJ,Harold Weber,20/01/1922,9421293,West
patQXFPJ4,Daniel Stephens,23/04/1937,8767658,Northwest
pat8T8PDM,Jared Mclaughlin,03/06/1972,9832165,North
patMSBT51,Carey Olson,14/01/1926,9538057,East
patROCTVQ,Donald Lindberg,26/11/1984,8208028,Southwest 
patZF49BG,Javier Peyser,03/10/1989,8874003,Northwest
patM0691B,Kenneth Ford,18/11/1917,9844427,North
patN47VHR,Ruth Claypool,11/06/1950,8087402,Northeast
patRCUYJ0,Randy Wise,02/12/1990,9454516,East
patBGKKSY,Roxanne Schlarbaum,09/07/1957,9568741,Southeast
patMGSXIU,Joan Keyes,12/07/1966,9707611,East
pat98934E,Cassie Arons,08/10/1999,9382839,West
pat4HVGNV,Mary Dooley,27/03/1939,9016486,East
pat9H7JDI,Leslie Roose,15/03/1962,9358004,Northwest
pat4UEKMW,Angel Mount,07/04/1910,8496991,Southeast
patLD50QX,James Hogan,19/01/1936,8821040,South
patKNACL8,David Ocasio,07/04/2000,8411561,South
pat5GDFWG,Stephan Crawford,11/09/1985,8020915,East
patW235JS,Violet Magner,20/03/1961,8586215,West
pat2HV33L,Keith Cheeks,12/11/1973,8691631,North
patWKXCJ3,Charles Monroe,02/04/1908,9923304,Southwest 
patIX289A,Cynthia Smith,06/07/1987,9602033,West
patA5ROG6,Derek Mosher,04/09/1912,8178222,East
pat8D64EP,Alicia Galvan,07/01/1994,9343769,Northwest
patVPGJ0U,Wanda Gabriel,09/09/1900,9866752,Southeast
patO2WDT1,Theodore Flores,04/11/1933,9328758,Northwest
patMATH60,Vicki Hogston,14/08/1989,8951478,North
patL5DBVO,Kyle Bridgham,14/04/1925,8097692,East
patA6ASJM,Monica Jones,02/08/1976,9807966,Northwest
patHBAUF5,Mary Navarro,27/06/1987,9061602,Southeast
pat592P6B,Frank Madore,08/09/1956,9854108,West
patP772ET,William Wachtel,24/03/1912,9555690,Northeast
patUBRDBT,Florence Williams,05/12/2001,9891777,Northeast
pat6JQ6D7,Melody Bedard,05/11/1916,9148617,North
